,Scenario,proba_absence,Imputer: remasker,lstm,gain,ice,mice,missforest,sinkhorn,miwae,miracle,EM,mean,median,most_frequent,softimpute
0,MAR,0.1,0.25685179774565214,0.27643162738954186,0.22414566909411499,0.22439135251150505,0.07335481169852226,0.23401279332193642,0.14169912382480981,0.2175948600950993,4.941451284008923,0.22027878421661384,0.2880784665980155,0.2887970153082749,0.5763711592068627,0.21163208613827095
1,MAR,0.3,0.7096185111309145,0.8143080693112854,0.47731601667031415,0.6213763316832975,0.18944761058299087,0.5928774768157459,0.418428929282296,0.7679133822857622,13.589459663898609,0.636417954941647,0.8185422438138577,0.8198119075164714,1.5898129159503467,0.5965207172527414
2,MAR,0.5,1.2427595102908426,1.3610945621973887,0.8454563222349429,0.7953702501792661,0.2868375214786822,0.782677662779061,0.8530160230317876,1.3193631560629338,19.409466713227864,1.0262746034656895,1.427158739801962,1.431162301624418,2.7252245959953574,1.0678570040376079
3,MAR,0.7,1.5398174736559576,2.6192499484704315,1.1503982623893774,0.8597000457316111,0.45888538891110087,1.0799408497408516,1.3758687766348512,1.3988539028392821,27.470898602396673,1.3124053884860964,2.0074411943268746,1.9985677951451355,3.7637276576405085,1.377603617978443
4,MCAR,0.1,0.4735047744190512,0.5068485711332893,0.3345139349311794,0.41587620814490805,0.14528431616229276,0.44084914977499345,0.26709891092013843,0.4535960014281388,9.36329501357023,0.416403815258807,0.5442417440276934,0.5450701868261767,1.0562012314354738,0.4031573704843694
5,MCAR,0.3,1.4384956665868005,1.6113117094001943,0.9493092276961667,0.7994999412828356,0.36703650968071305,1.0444063376069996,0.714141541277056,1.328432641269377,25.16037424993465,1.2221186360404317,1.6248655504338987,1.6266966563174357,3.230799881248939,1.145813506169929
6,MCAR,0.5,2.2959110538843888,3.166944243299129,2.1304578213605705,0.780021818432767,0.5539450739539196,1.256354763235373,0.9531281227414036,2.094483246172531,37.50646822922304,1.8735785746699318,2.6436044970064776,2.64709615223629,5.214037056654308,1.596702757530439
7,MCAR,0.7,3.2328961833264933,5.13365969117906,3.7399274948590397,0.887885246998192,0.8176375045412668,1.3473666038428602,1.506426466715158,2.9268997284014815,45.00097591037126,2.3600145828036223,3.755346046345792,3.7627786247653816,7.168727675627186,1.7527664497296886
8,MNAR,0.1,0.46994735300353535,0.5235952312224125,0.3435327400420963,0.41652577168820326,0.14160469733451375,0.4326331628422255,0.2525316342405906,0.43321389992448806,9.66390257453538,0.4191733707513374,0.542867213967877,0.5432104970703258,1.1024184479671453,0.3967798269092608
9,MNAR,0.3,1.3781796986071748,1.681370397126652,1.0641152240005407,1.0564682981777684,0.3384731202093754,1.0443680673857243,0.6772227020780642,1.247937649482199,24.2931711605104,1.1977352771454608,1.5727008672298672,1.5748836496623628,3.1425991116097682,1.0833950771126946
10,MNAR,0.5,2.4187592792603088,3.110917389995338,2.9312282300829104,0.9580567777142756,0.5749258704862729,1.3697611307874602,1.0681692860450331,2.0622366316933296,36.1810818203223,1.9455860892820889,2.6579841479172788,2.6633824295672013,5.150991211669895,1.6362406954640545
11,MNAR,0.7,,,,,,,,,,,,,,
